number_treatment,temperature,humidity,rain,wind,sunshine,insolation,pressure,so2,fine_dust,no2,ozone,co,blog,twitter,news,date
512789,-2.341663494,53.24035083,0.995190521,3.566348681,7.357773594,5.81886335,1022.029475,0.003307256,42.57312354,0.01100479,0.02205887,0.386359411,4914,22963,47,tue
525522,0.012034419,63.78263106,0.995167753,2.407903368,5.30165059,4.708626942,1022.944676,0.004925509,30.38170056,0.020072859,0.020379238,0.528156854,2906,21603,48,fri
443167,14.88259184,75.77856165,0.991252309,1.795011269,4.550576606,8.966527915,1010.270915,0.003483511,26.78577357,0.01738331,0.041802354,0.386704242,1176,3064,41,wed
305222,23.99763705,76.64611846,0.965754659,1.709430167,5.830973541,10.47747511,1006.594887,0.002841519,23.45820674,0.014336042,0.047498543,0.384093116,971,3044,54,fri
503822,8.806409853,74.60463136,0.960727641,1.394750302,6.858636148,6.178872231,1020.75698,0.005554381,60.36942854,0.029897336,0.026982353,0.82495554,1871,10115,29,fri
489584,-2.631440171,64.92637021,0.953923885,2.955126702,4.319759219,4.512444665,1024.751008,0.007266143,64.64941813,0.017856629,0.025506599,0.706340367,2138,8737,41,tue
444703,-1.708450094,49.12072147,0.94880576,1.895289464,8.535846146,6.883098872,1032.129354,0.008027687,57.32984419,0.030304695,0.024888066,0.87561498,1865,12336,41,wed
718953,9.265479946,48.32917118,0.94880576,2.785848134,9.114363874,8.344949581,1019.161461,0.003524547,36.13266006,0.015620643,0.02926297,0.414766338,3702,14985,64,mon
555581,1.979679532,57.45432151,0.919840812,2.515841829,5.379274458,6.612072334,1026.319233,0.007776189,72.76868629,0.025320919,0.040465151,0.804156048,1529,6665,19,fri
68655,1.211342763,59.086344,0.912617967,1.670119968,7.717887524,6.146941728,1023.219402,0.005314031,43.33185923,0.023572992,0.024106642,0.774909884,1142,9128,16,sun
360504,18.2611721,84.1645947,0.890565307,2.343913842,1.149765845,4.277809093,1008.847714,0.003674751,42.59789132,0.016132576,0.034262611,0.519961666,1071,4848,47,wed
404214,19.87165882,70.04822174,0.889126848,2.431420712,6.03548697,8.28664671,1011.595658,0.003049507,22.60477046,0.012296783,0.034030477,0.337077621,1650,9414,42,wed
417759,-9.250772602,51.31179183,0.886391541,2.754999704,7.996206602,6.223621134,1036.029723,0.005123309,26.57332605,0.017111329,0.027580318,0.51249338,2035,14504,50,thu
425081,23.63281223,80.30373586,0.883929014,1.697093706,5.229212457,9.74133402,1006.039352,0.00305013,25.70542109,0.015158585,0.043373814,0.398810912,1279,3445,30,mon
262918,24.593385,79.64987881,0.876355003,1.463636682,6.939015836,11.16774951,1010.348152,0.003437171,33.94251273,0.013676655,0.05360818,0.460879966,749,3525,10,sat
248206,26.76747188,84.28287854,0.864991412,1.927692459,5.773311589,10.11511465,1004.404767,0.003699969,35.60008846,0.013328591,0.045758902,0.442109609,925,3850,50,tue
548569,0.4788937,61.07309974,0.852929819,3.24011548,4.293960821,3.595276024,1017.387389,0.005273919,47.69186194,0.022377211,0.026787986,0.884696037,1822,18119,36,wed
414598,21.1225556,62.47998464,0.848196855,2.250945215,10.57124959,13.68723489,1012.050354,0.003185191,24.19987657,0.013806055,0.041487584,0.361511876,1901,17214,52,wed
391962,18.68294655,69.23950825,0.839044588,2.218633311,10.25843758,15.04003048,1007.078113,0.003822707,60.02367512,0.017324778,0.053170294,0.422016887,1179,4493,33,wed
467159,9.741875784,70.60144803,0.838979464,2.761222498,2.995105845,4.334517357,1012.611288,0.006193017,115.2973825,0.027415559,0.049791009,0.826794898,2473,5210,53,thu
454768,23.30781605,64.5639988,0.826735425,1.828347699,7.72393109,13.35724436,1005.906207,0.004216368,49.9361214,0.019050732,0.06291175,0.470855605,1018,2772,38,mon
96136,13.77606705,57.53009915,0.82162818,2.474670179,8.845420994,13.63384803,1017.775674,0.003526771,35.227286,0.012046298,0.053754279,0.393263954,743,3276,14,sun
442680,17.47988076,56.50942302,0.817248891,2.069611162,9.778486065,11.47766815,1016.694122,0.00344688,24.42722609,0.015882036,0.039280207,0.362409148,2004,11720,36,thu
279563,24.79539213,71.67812617,0.816229609,1.765707728,10.09083928,14.50074472,1010.629058,0.004067131,36.31392311,0.015181212,0.056990007,0.422362027,579,2634,2,sat
470499,-1.921564013,58.32058498,0.803987096,2.81199385,7.246912501,5.367484394,1026.219936,0.004771611,25.6921684,0.014337608,0.020544393,0.468786118,1989,11486,15,sat
45616,28.5805505,73.30847534,0.802952558,1.518098028,10.17267046,13.00366239,994.5236522,0.003886302,41.40208837,0.013386355,0.056939548,0.460804264,598,2849,46,sun
436520,-5.011258319,46.25349848,0.778799022,3.008768124,8.747510239,7.562403058,1022.693807,0.004531498,26.54673157,0.013370046,0.032571173,0.445832001,1399,10659,8,sat
415867,4.508859425,70.56803859,0.771614634,2.333757726,3.643824013,4.103707892,1021.469769,0.004493063,28.5715703,0.023579424,0.022000626,0.762673247,1792,7210,25,wed
478909,1.441805698,66.78115424,0.768440809,2.126035274,7.266857305,6.387073278,1020.4267,0.004179292,36.35131395,0.021904332,0.021427176,0.642727739,2075,12323,105,fri
658520,2.879301586,60.30122423,0.765021416,3.058177891,2.148486633,4.956183867,1026.564308,0.003589802,23.91960685,0.016088168,0.034551927,0.485435178,2239,10920,98,tue
475508,3.759899705,59.68671547,0.761460391,3.698082367,4.976622321,4.615933574,1016.948206,0.003423999,24.82616431,0.012778201,0.023968333,0.389232788,2928,21173,32,tue
450756,0.057986578,63.26607876,0.750930322,1.413370279,8.039426814,6.149042731,1029.991943,0.005024031,48.91367993,0.034053533,0.021722931,0.851824418,1323,6782,46,tue
746174,15.37049273,49.4829185,0.738326806,2.761153707,11.74367628,16.38420815,1013.941556,0.004609731,44.14247345,0.018511359,0.059314201,0.416987147,1391,4417,25,wed
452784,-2.724341463,63.11795423,0.737430837,2.831380258,4.936656411,4.562751014,1028.301553,0.008298849,79.13793061,0.021208013,0.032208199,0.857565309,1990,14739,136,thu
444805,22.92128134,74.36922525,0.734089164,1.534401027,8.211151597,12.87479094,1006.025503,0.004098486,42.04407081,0.015971958,0.061065148,0.467454952,866,2982,30,mon
453993,17.05028715,65.77386347,0.728222933,2.884385982,8.588170236,9.126365646,1019.140489,0.002888956,25.79971151,0.011879422,0.037008778,0.526104903,1544,15930,3,sat
261178,24.94575166,82.42857334,0.713728338,1.733961029,5.23078,10.5316042,1005.967535,0.004220091,38.26434463,0.01461917,0.050153892,0.408693995,559,2469,15,sat
409685,19.04930103,64.54985413,0.698223912,3.282594949,8.607076344,9.240977564,1012.438313,0.003722224,49.52957562,0.013553267,0.042495368,0.459331273,1563,10124,18,fri
324713,28.53066974,71.64240193,0.694610881,1.707098592,10.72803465,13.20721908,994.4757709,0.004277455,35.84611633,0.014989105,0.046715272,0.405108877,872,2872,136,mon
518087,13.82345653,75.05665414,0.692199302,2.090078232,3.98191838,7.341115034,1015.867673,0.003198621,42.44319217,0.018938567,0.046669357,0.47191665,1973,3296,22,fri
114161,22.65479736,69.76097304,0.682975847,1.738272307,8.952306001,13.59047744,1014.787329,0.004814392,52.51941922,0.018731007,0.062545275,0.510864807,672,2582,11,thu
465713,14.52856723,66.12849998,0.675039054,2.301637461,6.988775825,7.549221012,1011.104605,0.003647558,41.74349537,0.018368724,0.037392252,0.469545572,1907,7435,67,thu
454547,12.7477733,68.03554822,0.666959945,2.129103998,7.31341606,11.5656545,1015.830444,0.004197078,45.93953627,0.019888604,0.051065525,0.502097221,997,4273,41,fri
381482,20.67708403,78.45768323,0.664656718,1.483215144,7.744961614,9.632739583,1013.553962,0.003101154,23.50349953,0.017362853,0.041741753,0.431922429,1717,5184,44,thu
445055,25.42253311,70.04385612,0.664592818,1.529641259,9.089548753,11.81700156,1005.032422,0.003630995,32.34087056,0.016685629,0.052732168,0.497533387,944,3996,65,mon
374378,23.00911523,78.86517449,0.661006177,1.747235735,9.307519531,11.5803803,1008.403413,0.003418361,19.6158867,0.014665708,0.040355642,0.392307992,1245,5063,45,thu
492931,12.56978016,69.03172286,0.657391912,1.516698801,7.107803016,6.789414845,1018.291312,0.004214837,55.93952598,0.029924186,0.035297079,0.666345558,2039,8398,45,tue
67810,20.79547688,76.34483851,0.656074587,1.867409948,3.508834993,9.58185789,1007.18243,0.003190923,38.24816346,0.010134788,0.048000611,0.344369513,718,3182,21,sun
95949,5.540914767,57.93327916,0.636470389,2.52931325,8.258670729,9.967612371,1020.927203,0.004284581,39.20051218,0.01610839,0.039310706,0.584870986,1121,4786,19,sun
98587,-0.899436244,61.45171985,0.631252506,1.375723484,3.932607185,4.244431279,1026.639502,0.004777245,27.37494777,0.021989333,0.018538034,0.650647697,2103,11654,24,sun
132817,16.60320791,62.27793727,0.630230232,2.062569016,9.854503375,11.09245453,1017.462363,0.003620244,28.75755995,0.014938265,0.03902714,0.39390351,1331,8043,17,thu
257643,26.96785425,76.10413502,0.620138288,2.099619999,8.379348977,12.63023125,1010.172028,0.004710452,24.98592362,0.013203144,0.029545756,0.376732795,753,2715,41,fri
714697,-7.986265905,48.5266673,0.617111339,2.548771676,8.421728478,8.332145566,1031.05113,0.004927228,33.40111353,0.017148094,0.028894934,0.520743153,1713,15804,24,fri
444340,-2.764252984,42.63798458,0.616754313,1.867168839,8.732838058,7.119439845,1032.425124,0.006362448,40.2012319,0.02820265,0.022548164,0.705375531,2271,11699,37,tue
491345,13.72674853,66.42263817,0.615860147,1.382494323,1.052930332,5.495282828,1017.691766,0.00548767,66.73438722,0.031110841,0.041537164,0.639460608,955,3428,9,sat
480876,-4.535841108,45.66710651,0.61250864,2.423590116,8.567716902,6.754935631,1033.305936,0.00443907,19.07269286,0.020349898,0.022623531,0.597796175,3882,20430,41,thu
646177,-1.937945817,68.61293012,0.610445111,2.254654735,4.463707836,3.931064638,1019.75315,0.004995563,25.11584332,0.021764674,0.015874288,0.684045215,2815,15214,46,mon
310500,23.9784752,75.05448743,0.60709203,1.673566615,3.682105601,8.9539648,1005.987895,0.004937321,46.99510466,0.021671948,0.057777401,0.481024893,703,6087,44,fri
290890,24.11605291,69.21419192,0.606335651,2.318756494,8.948538071,13.89994349,1003.072572,0.003702793,38.31979627,0.012653337,0.05877962,0.387972655,641,3888,10,sat
482802,22.78595456,68.76744587,0.605627757,2.017711527,9.293856437,14.02730268,1012.209146,0.004226082,47.02252559,0.017050162,0.060541351,0.447175158,790,3037,29,fri
504735,3.796334099,68.31504542,0.60522887,1.371882793,2.001050753,2.924251416,1025.014462,0.006096882,40.16273891,0.036911431,0.007393786,0.947945731,3031,8201,31,wed
539724,7.210028656,47.61544925,0.601600151,3.662192365,10.34214352,12.91120468,1017.10043,0.004559579,40.94367237,0.01434371,0.046386223,0.474577864,1719,8564,57,thu
616622,-0.003867455,64.91811766,0.595255239,2.173106313,6.319559722,5.20476908,1020.49838,0.009701093,105.4049535,0.032508104,0.028758227,1.380007509,1578,9979,85,mon
72697,-1.343262637,64.2955692,0.590950919,2.064947021,6.697803555,5.556489718,1021.403069,0.004984383,30.33419963,0.021431303,0.025439803,0.6945199,1157,7053,19,sun
557456,22.53668033,66.37025794,0.587185957,1.855323661,9.4262481,12.13708514,1013.364081,0.003387151,26.5914837,0.014111383,0.043313825,0.392481477,1696,7008,44,mon
65686,0.105850737,73.48382298,0.583398426,1.266444091,0.298888848,2.62631412,1023.469462,0.008894341,125.3341948,0.036016356,0.016124524,1.483787662,1161,8865,40,sun
72838,5.262925099,71.17112195,0.573362493,1.22612423,6.502097349,5.43240367,1023.157128,0.005332347,46.13624086,0.028321905,0.021316005,0.818485585,1131,6924,11,sun
504480,12.8031437,62.18334888,0.569977885,3.058750073,2.198872629,6.719924277,1020.115543,0.00312468,41.67664687,0.015015496,0.044833967,0.422507659,718,3679,3,sat
450414,-8.373155113,53.82559245,0.569283456,1.708139451,8.691232076,6.914110571,1031.527613,0.005836171,37.70210513,0.028023344,0.023650572,0.709572631,1726,13344,30,fri
75747,-0.773115325,54.52820781,0.569283456,2.12304806,8.198116055,6.275280354,1030.918384,0.005633332,38.19315514,0.02088456,0.025875304,0.666777796,1419,11390,30,sun
430508,-3.417517351,55.08519314,0.568423937,2.559983925,7.379376061,5.822816706,1021.610498,0.004171669,22.78178995,0.01722237,0.026504201,0.494567162,1311,8848,28,sat
396831,19.75076845,66.04930147,0.567202208,1.656243102,9.992502579,11.75355007,1014.319371,0.003581682,27.21272558,0.018750613,0.048207296,0.397662767,1237,11075,23,sat
314230,25.90939837,70.75932644,0.5652887,1.705751265,8.874306417,11.85560039,1007.490479,0.004479786,59.48497086,0.016701831,0.060537191,0.57920277,1029,3475,38,wed
100191,7.635925785,58.76344367,0.562507093,2.190714058,9.829062004,12.40281796,1022.81295,0.003966835,46.2893405,0.017084182,0.049662894,0.519303824,1232,8595,17,sun
526433,17.12353453,64.04577911,0.554953053,2.899416132,9.526682128,13.62669205,1013.191617,0.005090051,77.0241511,0.019031745,0.075065987,0.563778379,964,3451,44,fri
508946,12.61882,70.3440652,0.543125307,3.168340946,7.233419134,9.277071611,1015.175206,0.004660812,107.9886663,0.017645541,0.043486053,0.595814232,1499,4978,37,tue
449867,3.478996907,44.99134671,0.542607669,3.73737387,9.680797771,11.67022845,1022.484018,0.004696638,45.31402243,0.014428834,0.036806242,0.520231196,2140,6797,44,wed
548063,-5.57461606,53.14909966,0.527299316,3.252356495,7.853812465,5.807470816,1029.833614,0.006048008,42.03967359,0.015204913,0.029708156,0.546062921,1667,11545,59,wed
494604,7.053940345,68.5873389,0.517139495,1.357962318,2.236739037,3.968562949,1021.163668,0.004964658,46.82772084,0.03177972,0.015360591,0.727409075,2286,10801,31,thu
154265,20.33847131,79.53816808,0.515181036,1.613981295,5.060055962,7.217587197,1014.147732,0.00311314,20.15522107,0.015221701,0.033526991,0.409385961,1172,5375,21,wed
68055,-0.138607594,56.20527745,0.513404132,2.2860863,4.148391057,4.434098911,1028.278643,0.009722139,77.30558163,0.024507126,0.031311001,1.033216285,1275,8089,8,sun
293989,22.70667607,70.21383527,0.512158818,2.08718961,9.146657317,13.78354464,1004.600011,0.003631393,48.29458387,0.014827977,0.06117062,0.457626331,918,3120,21,wed
649758,1.588130135,63.12156552,0.511846529,1.951064356,5.855873632,7.208838305,1028.200954,0.003798135,23.11139362,0.021664368,0.028241168,0.55275167,2183,8577,68,wed
77882,19.9574236,68.01032898,0.503914211,1.573360278,8.425192315,10.09951453,1017.181036,0.003576252,26.20786224,0.015827367,0.045838517,0.400431962,1195,6413,21,sun
480103,13.05153475,61.27793236,0.490147451,2.538202839,8.39555632,7.639149921,1018.831554,0.004144422,51.92366518,0.019966943,0.036220558,0.596345872,1943,7025,40,thu
407991,20.79752948,68.06869136,0.487817382,2.005260993,4.131246931,7.102088602,1012.393417,0.003379442,28.85600839,0.016082667,0.033202636,0.395619554,1755,9334,35,tue
424911,-0.320034805,65.5287688,0.474666531,2.069710397,6.358274427,5.096349058,1026.519897,0.005177436,36.19503356,0.024168107,0.021549048,0.648383506,1366,9335,20,sat
84697,2.189353277,48.25611159,0.47440288,1.792754171,8.395139946,9.153061778,1029.697011,0.006378024,45.73997286,0.021702762,0.039227057,0.743236777,1088,5591,21,sun
577343,1.963963436,69.1109155,0.463550685,2.331963845,0.70463258,2.224640844,1019.95344,0.007411178,64.53250023,0.02853351,0.020403092,0.9422945,1778,6612,34,thu
453973,3.99402752,59.95220275,0.463010663,2.428369867,6.488875307,5.51695455,1017.883002,0.003914417,28.18507434,0.019578757,0.023395194,0.556665272,2404,8867,46,tue
421367,21.98035825,68.91865203,0.460814772,2.073654653,9.949971318,11.70381868,1014.784303,0.003158347,23.76606897,0.013548244,0.042681779,0.414409297,1291,4677,11,sat
467960,13.04665264,77.26743385,0.452389514,2.759349632,2.995038692,7.125332596,1009.05481,0.003403711,39.89511808,0.015651726,0.038520087,0.459099861,1323,6547,41,wed
775175,8.681874968,51.31363504,0.451781042,2.652157686,9.433850863,12.20186061,1013.613519,0.004828736,44.46816045,0.020455299,0.051840101,0.502211404,1711,8375,61,mon
60882,25.39309112,71.51095844,0.448574912,1.847783877,9.197910213,12.81864509,1010.762909,0.003926732,34.8945073,0.01278581,0.058559879,0.415033888,543,2687,7,sun
365975,21.23672832,71.58864886,0.441088783,1.90121914,7.059733335,12.84698163,1005.42367,0.003854266,45.88586237,0.015157088,0.060388264,0.43267431,740,3212,5,sat
688447,22.77846169,69.50120253,0.440820016,2.064694175,9.498633914,10.85691413,1015.989894,0.003278268,29.27761106,0.014141574,0.039486194,0.386729598,1416,5317,56,mon
457830,7.23528547,68.21921721,0.435135262,1.59295642,5.088768771,5.221738936,1029.840981,0.00796733,84.69069308,0.038708667,0.029147963,1.159527561,1512,7363,35,thu
387588,22.84806302,66.37593127,0.433359087,1.527990409,9.773498853,13.73192614,1016.742058,0.005380669,53.80390251,0.024513855,0.066259637,0.501481907,791,2433,27,wed
75746,20.04133416,61.27387823,0.424917871,3.125629664,10.30072875,13.64014794,1006.359821,0.006984648,96.17622234,0.015430161,0.083638591,0.628260589,725,3993,19,sun
510781,12.69852611,70.74184856,0.422148147,1.517438607,5.84105222,6.558294893,1020.485732,0.005032636,53.58286539,0.028556908,0.035959745,0.681699287,2592,8504,70,thu
498342,22.71815825,74.02851019,0.416803118,1.748719295,9.835945171,12.67351838,1014.127324,0.0033557,26.28706826,0.015178019,0.046186057,0.386905661,1337,5975,28,mon
1062997,2.07208998,49.17613474,0.410006735,3.562685075,4.556080079,5.725755588,1015.134586,0.003849152,53.46300293,0.01395847,0.028641255,0.663265315,2425,12349,41,mon
98395,8.061395198,45.04044253,0.40855967,3.227111418,11.54098917,15.14800469,1020.273734,0.003541363,39.10206566,0.011214397,0.046324149,0.407306045,1308,7239,28,sun
101203,8.122042813,51.98060025,0.400964204,1.201420998,5.305938646,5.571106596,1025.538392,0.005447668,37.28384967,0.027847834,0.025200306,0.695893949,1866,13324,33,sun
603389,-0.817931375,59.69684479,0.399006707,1.165844892,1.25689008,3.302041536,1029.358653,0.005352293,46.05581365,0.031267068,0.012053229,0.798279371,2160,12619,46,mon
396456,19.9809878,69.90478197,0.39844653,1.759861887,5.376033463,7.848414992,1017.182846,0.003212585,27.99810986,0.017210099,0.033961494,0.408667499,1969,13067,15,thu
487176,11.79622889,53.88007447,0.391158557,3.133307237,10.60767584,13.2937923,1011.069028,0.004018636,46.9212223,0.017862584,0.04764211,0.487978988,1080,4304,26,fri
153117,9.058081684,86.31411641,0.390812355,1.97681336,2.889526507,3.774112878,1009.67443,0.004727687,39.97257297,0.020502024,0.02863447,0.856027849,1262,6696,45,sun
310797,22.71033369,73.69924716,0.380732282,1.927787524,6.19998714,11.86649292,1006.075525,0.003924231,61.97362039,0.015444972,0.057295713,0.468873971,917,3344,28,thu
506457,2.678122057,62.29439833,0.365837784,2.958318087,4.493390339,4.200222293,1022.396504,0.005028107,40.61278784,0.019254933,0.019908996,0.704809302,3021,14537,39,thu
453908,15.75825401,65.19919043,0.359817294,2.520161447,7.059555935,7.815122467,1022.318265,0.002773121,23.88119866,0.015189987,0.03492859,0.376274601,2983,8532,93,tue
511308,6.680417707,58.42161402,0.353505521,2.77118239,7.800619351,10.96890811,1014.742247,0.003523631,40.88038884,0.015572272,0.04521453,0.422943143,1390,10120,12,sat
34602,-1.400925143,60.14674991,0.350511292,2.256784138,6.705297669,6.873184837,1026.440655,0.00678226,50.78255896,0.017675583,0.038840364,0.744371988,695,6664,18,sun
371159,20.61488445,78.22994826,0.347808937,1.535362602,7.926936968,9.315877051,1016.920258,0.003625298,30.74848192,0.017372812,0.04567475,0.490854265,1125,4802,19,sat
382620,23.51606783,77.75582987,0.347608336,1.854793853,9.317830264,13.23297673,1002.075119,0.003284904,20.02184079,0.012717169,0.044447157,0.358559895,1301,4642,39,mon
521353,3.633706237,63.82307966,0.346814075,2.217407198,8.235089804,10.04891228,1019.658231,0.004049624,49.15084706,0.021662781,0.043488621,0.584335304,1554,5422,23,fri
587643,7.029800548,54.95742931,0.344317476,1.905673372,5.241818571,8.154139758,1021.619534,0.0044302,45.68603536,0.020709627,0.04222237,0.507397409,1252,9632,8,sat
435612,-0.2683827,69.79986769,0.344030257,1.934167272,3.100944646,3.572018448,1023.800483,0.008193008,85.88289631,0.034497601,0.027681612,1.189984651,1671,10629,72,wed
557178,8.861941119,69.46909043,0.340313877,1.962866199,6.672518451,8.423058853,1020.084854,0.006984219,80.81264076,0.031727874,0.042282069,0.966861499,1897,5960,40,thu
134207,17.4029497,69.96779781,0.338486975,2.439784165,7.619149349,8.340769591,1012.133347,0.003294834,31.17443685,0.013198852,0.04116943,0.55369061,1434,11424,13,fri
529968,8.366900968,43.41974505,0.330436452,4.321138836,10.45971728,13.43693202,1014.760443,0.00452499,67.10311952,0.013721272,0.045350589,0.460088929,1759,9308,65,tue
272142,27.02491558,72.21777383,0.328830067,2.446722408,8.651109441,13.24603553,995.6297536,0.003334783,30.89466293,0.012024523,0.043768304,0.397820436,939,2675,45,thu
74966,28.54935795,72.79472662,0.328190603,1.888633036,10.22584904,12.74837952,1009.446592,0.00373601,22.92104766,0.012198779,0.031668513,0.323955377,837,3585,23,thu
398160,0.978073215,68.20879211,0.323718678,1.630069253,5.401770943,5.073367335,1025.19238,0.010195289,87.02788755,0.03930562,0.02240437,1.313149644,1739,9255,32,sat
675921,2.515211592,61.0119975,0.32240189,2.678420265,4.402848119,5.426417781,1027.691355,0.003594261,21.64317381,0.018853167,0.032857392,0.506753537,1963,8888,69,fri
457463,1.090016849,68.73026053,0.31951501,2.977633669,1.996680784,2.809210139,1016.635776,0.007467058,63.00319401,0.02163427,0.030888494,0.988543894,1900,12927,23,thu
452012,5.607730693,67.41853417,0.316268587,1.436573307,7.382908454,5.619252394,1020.61638,0.007817446,67.74954788,0.033170124,0.025822913,0.924690438,1798,8789,41,tue
86308,-1.128175684,59.80682584,0.309273198,1.868103346,7.440212728,5.925540237,1029.586038,0.005227245,25.15877524,0.019013167,0.021034427,0.647376779,1832,12371,23,sun
683991,12.54896573,72.8366706,0.30184657,1.754556452,7.30096248,6.705287534,1023.603955,0.004443675,57.28545636,0.023851043,0.037423649,0.77861677,1897,7156,40,mon
411167,-5.281125115,60.10206547,0.293070714,1.845719581,7.519213151,6.171855086,1025.963779,0.006040673,43.91146366,0.032364664,0.022887865,0.848758958,1221,11052,24,sat
76346,-4.486670668,57.01309458,0.288938218,2.695666162,7.241127485,6.205787561,1025.211651,0.004386684,30.3488422,0.014378,0.033728492,0.527032334,1268,9080,12,sun
596038,7.445997391,41.83725297,0.284641728,2.855922881,10.26366141,13.02991477,1019.814231,0.004451989,45.16565675,0.01671775,0.043631252,0.455168404,1343,6659,20,fri
416922,-0.197164269,65.94418716,0.275091907,2.132035427,7.617663869,5.707326922,1026.383098,0.005057433,59.77356328,0.023926657,0.027084389,0.726319616,1155,6987,18,sat
489469,13.44755612,69.332748,0.273379335,1.096730963,4.096806598,5.589490364,1024.381729,0.004438689,53.92997717,0.038724853,0.0231036,0.793928477,2552,9115,18,thu
881780,-1.380979588,64.90219933,0.269779405,1.820247628,0.628556509,2.946439471,1025.381718,0.005302757,39.05975931,0.026507347,0.027053956,0.741289677,1447,7700,32,tue
470380,23.41993508,73.35427607,0.261251476,1.486806556,8.647964306,10.73725672,1015.194007,0.003559973,42.93284935,0.01346186,0.049852137,0.456378622,807,4607,11,sat
457765,-2.268141976,52.67243958,0.261039416,3.758032417,7.143023033,5.790021376,1020.527818,0.005066236,40.69692434,0.014457318,0.027049137,0.53269272,1851,7952,56,fri
811751,9.780197109,55.1412094,0.26062613,1.774091128,7.37884789,9.996599133,1019.941482,0.0048703,52.37938342,0.027586636,0.043953044,0.670566241,1506,6724,30,mon
443427,0.39622771,65.1142158,0.253014869,1.57989531,5.475843525,5.267113209,1029.414696,0.007963484,62.59112623,0.0334126,0.027285259,1.03511514,1281,9797,14,sat
530885,5.522499323,62.88158257,0.251818139,1.28455401,0.412906248,2.613773494,1020.661219,0.007440262,72.54178958,0.040347369,0.023675337,0.96731241,1587,6200,22,tue
68589,21.32317624,78.98758005,0.250857285,1.351092682,6.369075657,8.644251565,1015.671131,0.003512085,43.27703397,0.015160836,0.049094549,0.53258633,1132,5813,34,sun
597687,5.60823521,58.47220006,0.246493325,1.875155223,7.545526672,6.418792753,1025.421116,0.004799326,31.77740192,0.024192614,0.027051721,0.572146313,3333,17539,67,fri
224577,29.55039924,76.2683633,0.241920004,2.331215669,9.116630836,12.40604988,1001.913066,0.004107101,51.8349187,0.014165803,0.054054865,0.451607176,705,4809,88,thu
423645,12.00713663,62.04288304,0.241604145,2.345538531,7.783073591,12.03506826,1010.939383,0.003302469,41.07683654,0.013423957,0.044843303,0.385360699,939,4320,11,wed
585284,7.482095109,69.29830235,0.239705485,1.939603009,2.758541433,5.546060958,1021.768501,0.006701763,93.55847924,0.028368231,0.03474944,0.837265779,1600,6712,31,fri
253127,26.60317794,73.33364715,0.23734597,1.495864824,5.438479754,10.33214448,1005.106213,0.004150191,58.04727365,0.018063245,0.054731431,0.562103211,568,2404,3,sat
298935,24.01794824,74.88814287,0.235413439,1.64510882,8.715362174,13.73425974,1011.393104,0.005001166,44.14352894,0.017371948,0.052646521,0.483340741,584,3386,6,sat
408146,19.8076376,73.07207509,0.232222821,2.061233743,6.454573596,11.89027392,1018.424965,0.003990451,61.70170284,0.017296179,0.055542124,0.505041646,1024,2792,18,fri
501110,3.729019555,66.93510091,0.226955618,2.250376445,5.054403003,3.776831936,1022.104808,0.007789842,52.23527834,0.029848595,0.023710291,1.174187105,1973,9188,88,wed
612349,20.77310063,53.79785864,0.225011094,2.247474516,11.38427753,15.22238902,1011.190178,0.006081269,75.84962332,0.022932149,0.069720171,0.559653384,1144,4391,66,mon
579103,8.481871126,50.55881545,0.222460575,1.89786543,8.053253471,9.060046386,1016.444661,0.006474363,71.68794512,0.034451395,0.039656988,0.871863725,1384,5903,26,thu
85251,9.079766606,59.91763081,0.221566146,2.52250311,10.24649616,14.3643865,1019.042529,0.00397828,45.29955812,0.014614497,0.057730077,0.561949722,931,6499,27,sun
407761,18.6049569,57.81255997,0.211036165,2.862386115,9.809434971,15.23034802,1001.015485,0.003881704,52.77344589,0.016452473,0.05514337,0.429507036,1077,4508,64,thu
673560,3.558172856,56.94117191,0.208546134,2.192539162,7.044188481,6.456101886,1023.896799,0.005869867,40.35714009,0.028990061,0.026686558,0.851172824,1905,13945,178,tue
458720,14.94129215,72.10841537,0.207108017,1.755944808,4.689055892,6.547367816,1025.302994,0.003000095,27.23101074,0.019972511,0.030016017,0.43850824,1318,10737,69,sat
410709,25.63149007,73.22313453,0.196594123,1.811622882,7.445489239,12.03338074,1008.667877,0.004686372,34.61273432,0.015597767,0.05029714,0.406364016,766,3813,26,mon
103259,22.69395062,73.27174909,0.195901353,1.518262668,6.362118928,9.79253869,1008.10644,0.004353729,51.23945668,0.011664084,0.05822631,0.605206919,810,6163,30,tue
139918,11.82959366,48.14650224,0.194717892,3.197946944,11.94470905,16.87172206,1017.794329,0.003098808,39.25728967,0.010020764,0.04611968,0.362248521,928,4240,15,mon
418785,19.70676634,56.62172663,0.193166059,2.005396493,9.61991242,14.04613922,1012.12928,0.00644849,60.1987934,0.023595627,0.059247864,0.499232046,1041,4109,33,tue
391181,-5.071886025,48.42258367,0.192309704,2.846961771,7.910240141,6.407553014,1026.398329,0.006371613,39.74587199,0.019390305,0.029824265,0.668749328,1743,11430,67,wed
727518,11.17309323,69.0610892,0.189822291,1.095112404,6.742091826,7.233901849,1019.44865,0.004035197,53.01960231,0.031012128,0.033532761,0.680522677,2157,12688,37,mon
563347,7.259003867,45.8008824,0.189761152,2.632978879,11.12460427,13.92703815,1018.672071,0.003887263,35.06102959,0.017964799,0.04342248,0.473262185,1399,7105,27,fri
